route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,1,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL002",1
1,1,2,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL003",1
1,1,3,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL007",1
1,1,4,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL005",1
1,1,5,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL010",1
1,1,6,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL012",1
1,1,7,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL013",1
1,1,8,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL015",1
1,1,9,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL017",1
1,1,10,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL013",1
1,1,11,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL021",1
1,1,12,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL015",1
1,1,13,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL024",1
1,2,14,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL002",2
1,2,15,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL003",2
1,2,16,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL007",2
1,2,17,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL005",2
1,2,18,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL010",2
1,2,19,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL012",2
1,2,20,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL013",2
1,2,21,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL015",2
1,2,22,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL017",2
1,2,23,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL013",2
1,2,24,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL021",2
1,2,25,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL015",2
1,2,26,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL024",2
1,1,27,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL015",3
1,2,28,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL015",4
1,1,29,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL001",5
1,1,30,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL006",5
1,1,31,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",5
1,1,32,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL002",5
1,1,33,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL001",5
1,1,34,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",5
1,1,35,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL014",5
1,1,36,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL016",5
1,1,37,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",5
1,1,38,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL014",5
1,1,39,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL020",5
1,1,40,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL013",5
1,1,41,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL020",5
1,1,42,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL025",5
1,1,43,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL025",5
1,2,44,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL001",6
1,2,45,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL006",6
1,2,46,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",6
1,2,47,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL002",6
1,2,48,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL001",6
1,2,49,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",6
1,2,50,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL014",6
1,2,51,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL016",6
1,2,52,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",6
1,2,53,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL014",6
1,2,54,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL020",6
1,2,55,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL013",6
1,2,56,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL020",6
1,2,57,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL025",6
1,2,58,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL025",6
1,1,59,"1 JERSEY CITY JOURNAL SQUARE-Exact Fare",0,"001HL023",7
1,2,60,"1 JERSEY CITY JOURNAL SQUARE-Exact Fare",0,"001HL023",8
1,1,61,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL001",9
1,1,62,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",9
1,1,63,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",9
1,1,64,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",9
1,1,65,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL002",9
1,1,66,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",9
1,1,67,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL001",9
1,1,68,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",9
1,1,69,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",9
1,1,70,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",9
1,1,71,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",9
1,1,72,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",9
1,1,73,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",9
1,1,74,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",9
1,1,75,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",9
1,1,76,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",9
1,1,77,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL010",9
1,1,78,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",9
1,1,79,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",9
1,1,80,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",9
1,1,81,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",9
1,1,82,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL010",9
1,1,83,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",9
1,1,84,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL018",9
1,1,85,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL019",9
1,1,86,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",9
1,1,87,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL010",9
1,1,88,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL017",9
1,1,89,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",9
1,1,90,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL019",9
1,1,91,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL014",9
1,1,92,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",9
1,1,93,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL020",9
1,1,94,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL021",9
1,1,95,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL023",9
1,1,96,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL025",9
1,1,97,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",9
1,1,98,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL021",9
1,1,99,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL023",9
1,1,100,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",9
1,1,101,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL021",9
1,1,102,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL023",9
1,1,103,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",9
1,1,104,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL025",9
1,2,105,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL001",10
1,2,106,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",10
1,2,107,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",10
1,2,108,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",10
1,2,109,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL002",10
1,2,110,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",10
1,2,111,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL001",10
1,2,112,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",10
1,2,113,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",10
1,2,114,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",10
1,2,115,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",10
1,2,116,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",10
1,2,117,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",10
1,2,118,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",10
1,2,119,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",10
1,2,120,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",10
1,2,121,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL010",10
1,2,122,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",10
1,2,123,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",10
1,2,124,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",10
1,2,125,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",10
1,2,126,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL010",10
1,2,127,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",10
1,2,128,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL018",10
1,2,129,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL019",10
1,2,130,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",10
1,2,131,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL010",10
1,2,132,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL017",10
1,2,133,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",10
1,2,134,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL019",10
1,2,135,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL014",10
1,2,136,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",10
1,2,137,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL020",10
1,2,138,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL021",10
1,2,139,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL023",10
1,2,140,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL025",10
1,2,141,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",10
1,2,142,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL021",10
1,2,143,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL023",10
1,2,144,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",10
1,2,145,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL021",10
1,2,146,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL023",10
1,2,147,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",10
1,2,148,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL025",10
1,1,149,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"108HL002",11
1,2,150,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"108HL002",12
1,1,151,"1 KEARNY RIVER TERMINAL-Exact Fare",0,"025HL005",13
1,1,152,"1 KEARNY RIVER TERMINAL-Exact Fare",0,"052HL001",13
1,2,153,"1 KEARNY RIVER TERMINAL-Exact Fare",0,"025HL005",14
1,2,154,"1 KEARNY RIVER TERMINAL-Exact Fare",0,"052HL001",14
1,1,155,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL002",15
1,2,156,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL002",16
1,1,157,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL003",17
1,1,158,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL007",17
1,1,159,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL015",17
1,1,160,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL024",17
1,2,161,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL003",18
1,2,162,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL007",18
1,2,163,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL015",18
1,2,164,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL024",18
1,1,165,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL025",19
1,2,166,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL025",20
1,1,167,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",21
1,1,168,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",21
1,1,169,"1 NEWARK IVY HILL-Exact Fare",1,"001HL012",21
1,1,170,"1 NEWARK IVY HILL-Exact Fare",1,"001HL013",21
1,1,171,"1 NEWARK IVY HILL-Exact Fare",1,"001HL015",21
1,1,172,"1 NEWARK IVY HILL-Exact Fare",1,"001HL017",21
1,1,173,"1 NEWARK IVY HILL-Exact Fare",1,"001HL013",21
1,1,174,"1 NEWARK IVY HILL-Exact Fare",1,"001HL015",21
1,1,175,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",21
1,2,176,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",22
1,2,177,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",22
1,2,178,"1 NEWARK IVY HILL-Exact Fare",1,"001HL012",22
1,2,179,"1 NEWARK IVY HILL-Exact Fare",1,"001HL013",22
1,2,180,"1 NEWARK IVY HILL-Exact Fare",1,"001HL015",22
1,2,181,"1 NEWARK IVY HILL-Exact Fare",1,"001HL017",22
1,2,182,"1 NEWARK IVY HILL-Exact Fare",1,"001HL013",22
1,2,183,"1 NEWARK IVY HILL-Exact Fare",1,"001HL015",22
1,2,184,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",22
1,1,185,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL001",23
1,1,186,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL006",23
1,1,187,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",23
1,1,188,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL002",23
1,1,189,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL001",23
1,1,190,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",23
1,1,191,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL014",23
1,1,192,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL016",23
1,1,193,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",23
1,1,194,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL014",23
1,1,195,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL020",23
1,1,196,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL013",23
1,1,197,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL020",23
1,1,198,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL025",23
1,1,199,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL023",23
1,2,200,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL001",24
1,2,201,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL006",24
1,2,202,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",24
1,2,203,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL002",24
1,2,204,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL001",24
1,2,205,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",24
1,2,206,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL014",24
1,2,207,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL016",24
1,2,208,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",24
1,2,209,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL014",24
1,2,210,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL020",24
1,2,211,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL013",24
1,2,212,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL020",24
1,2,213,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL025",24
1,2,214,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL023",24
1,1,215,"1 NEWARK IVY HILL-Exact Fare",1,"001HL001",25
1,1,216,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",25
1,1,217,"1 NEWARK IVY HILL-Exact Fare",1,"001HL004",25
1,1,218,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",25
1,1,219,"1 NEWARK IVY HILL-Exact Fare",1,"001HL002",25
1,1,220,"1 NEWARK IVY HILL-Exact Fare",1,"001HL004",25
1,1,221,"1 NEWARK IVY HILL-Exact Fare",1,"001HL001",25
1,1,222,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",25
1,1,223,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",25
1,1,224,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",25
1,1,225,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",25
1,1,226,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",25
1,1,227,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",25
1,1,228,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",25
1,1,229,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",25
1,1,230,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",25
1,1,231,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",25
1,1,232,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",25
1,1,233,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",25
1,1,234,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",25
1,1,235,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",25
1,1,236,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",25
1,1,237,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",25
1,1,238,"1 NEWARK IVY HILL-Exact Fare",1,"001HL018",25
1,1,239,"1 NEWARK IVY HILL-Exact Fare",1,"001HL019",25
1,1,240,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",25
1,1,241,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",25
1,1,242,"1 NEWARK IVY HILL-Exact Fare",1,"001HL017",25
1,1,243,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",25
1,1,244,"1 NEWARK IVY HILL-Exact Fare",1,"001HL019",25
1,1,245,"1 NEWARK IVY HILL-Exact Fare",1,"001HL014",25
1,1,246,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",25
1,1,247,"1 NEWARK IVY HILL-Exact Fare",1,"001HL020",25
1,1,248,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",25
1,1,249,"1 NEWARK IVY HILL-Exact Fare",1,"001HL023",25
1,1,250,"1 NEWARK IVY HILL-Exact Fare",1,"001HL025",25
1,1,251,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",25
1,1,252,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",25
1,1,253,"1 NEWARK IVY HILL-Exact Fare",1,"001HL023",25
1,1,254,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",25
1,1,255,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",25
1,1,256,"1 NEWARK IVY HILL-Exact Fare",1,"001HL023",25
1,1,257,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",25
1,1,258,"1 NEWARK IVY HILL-Exact Fare",1,"001HL025",25
1,2,259,"1 NEWARK IVY HILL-Exact Fare",1,"001HL001",26
1,2,260,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",26
1,2,261,"1 NEWARK IVY HILL-Exact Fare",1,"001HL004",26
1,2,262,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",26
1,2,263,"1 NEWARK IVY HILL-Exact Fare",1,"001HL002",26
1,2,264,"1 NEWARK IVY HILL-Exact Fare",1,"001HL004",26
1,2,265,"1 NEWARK IVY HILL-Exact Fare",1,"001HL001",26
1,2,266,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",26
1,2,267,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",26
1,2,268,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",26
1,2,269,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",26
1,2,270,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",26
1,2,271,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",26
1,2,272,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",26
1,2,273,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",26
1,2,274,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",26
1,2,275,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",26
1,2,276,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",26
1,2,277,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",26
1,2,278,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",26
1,2,279,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",26
1,2,280,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",26
1,2,281,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",26
1,2,282,"1 NEWARK IVY HILL-Exact Fare",1,"001HL018",26
1,2,283,"1 NEWARK IVY HILL-Exact Fare",1,"001HL019",26
1,2,284,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",26
1,2,285,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",26
1,2,286,"1 NEWARK IVY HILL-Exact Fare",1,"001HL017",26
1,2,287,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",26
1,2,288,"1 NEWARK IVY HILL-Exact Fare",1,"001HL019",26
1,2,289,"1 NEWARK IVY HILL-Exact Fare",1,"001HL014",26
1,2,290,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",26
1,2,291,"1 NEWARK IVY HILL-Exact Fare",1,"001HL020",26
1,2,292,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",26
1,2,293,"1 NEWARK IVY HILL-Exact Fare",1,"001HL023",26
1,2,294,"1 NEWARK IVY HILL-Exact Fare",1,"001HL025",26
1,2,295,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",26
1,2,296,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",26
1,2,297,"1 NEWARK IVY HILL-Exact Fare",1,"001HL023",26
1,2,298,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",26
1,2,299,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",26
1,2,300,"1 NEWARK IVY HILL-Exact Fare",1,"001HL023",26
1,2,301,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",26
1,2,302,"1 NEWARK IVY HILL-Exact Fare",1,"001HL025",26
1,3,303,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL001",27
1,3,304,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL004",27
