stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,county,state,city,start_lon,start_lat
28872,14438,FRONT ST AT BROAD ST,,40.122099,-74.80484100000001,0,Burlington,NJ,Florence,-74.038831,40.726087
28874,14441,FRONT ST AT CHURCH ST,,40.123718,-74.811361,0,Burlington,NJ,Florence,-74.038831,40.726087
28875,14442,FRONT ST AT BOULEVARD ST,,40.123948999999996,-74.81278,0,Burlington,NJ,Florence,-74.038831,40.726087
28876,14443,FRONT ST AT IRON ST,,40.124308,-74.815392,0,Burlington,NJ,Florence,-74.038831,40.726087
28877,14446,FRONT ST 105'W OF WOODLAWN/RICHARDSON,,40.122839,-74.820401,0,Burlington,NJ,Florence,-74.038831,40.726087
28878,14227,DULTYS LN AT NECK RD,,40.09588,-74.828542,0,Burlington,NJ,Florence,-74.038831,40.726087
28879,14226,DULTYS LN at US-130,,40.094178,-74.813743,0,Burlington,NJ,Florence,-74.038831,40.726087
28880,14233,LOURDES MEDICAL CENTER OF BURLINGTON CO,,40.048977,-74.879492,0,Burlington,NJ,Willingboro,-74.038831,40.726087
28881,14238,CR 541 (HIGH ST) AT 11TH ST,,40.062599,-74.851302,0,Burlington,NJ,Burlington,-74.038831,40.726087
28882,14794,GARFIELD DR AT EDEN ROCK LN - SOUTH,,40.018478,-74.87295999999999,0,Burlington,NJ,Rancocas,-74.038831,40.726087
28883,14796,GARFIELD DR AT ELSIN LN,,40.023528999999996,-74.875051,0,Burlington,NJ,Willingboro,-74.038831,40.726087
28884,14802,LEVITT PKWY AT J.F.K. WAY,,40.028669,-74.87952299999999,0,Burlington,NJ,Willingboro,-74.038831,40.726087
28885,14804,LEVITT PKWY AT MERIBROOK CIRCLE B,,40.031327000000005,-74.88834,0,Burlington,NJ,Willingboro,-74.038831,40.726087
28886,14805,LEVITT PKWY AT MILLBROOK DR,,40.032078000000006,-74.88960300000001,0,Burlington,NJ,Willingboro,-74.038831,40.726087
28889,14809,LEVITT PKWY AT BROOKLAWN DR,,40.040597999999996,-74.891911,0,Burlington,NJ,Willingboro,-74.038831,40.726087
28890,14781,CR-541 at WESTERN DR,,40.032070000000004,-74.822121,0,Burlington,NJ,Mount Holly,-74.038831,40.726087
28891,14782,CR-541 450' N of HANCOCK LN,,40.028209000000004,-74.81826,0,Burlington,NJ,Mount Holly,-74.038831,40.726087
28892,14784,CR-541 at HOLLY LN,,40.009170000000005,-74.799121,0,Burlington,NJ,Mount Holly,-74.038831,40.726087
28893,16100,RIVER RD AT SHERMAN AVE,,39.9747,-75.05999,0,Camden,NJ,Pennsauken,-74.038831,40.726087
28900,14758,LAFAYETTE ST AT FAIRVIEW ST,,40.03774,-74.96236999999999,0,Burlington,NJ,Riverside,-74.038831,40.726087
28901,14709,BROAD ST AT CINNAMINSON AVE,,40.00407,-75.021982,0,Burlington,NJ,Palmyra,-74.038831,40.726087
28902,28073,S BROADWAY AT CHURCHTOWN RD,,39.671178999999995,-75.504161,0,Salem,NJ,Deepwater,-74.038831,40.726087
28903,28074,S BROADWAY 50'W OF ORCHARD AVE,,39.675109,-75.498082,0,Salem,NJ,Deepwater,-74.038831,40.726087
28905,28077,BROADWAY AT PLANT ST,,39.683699,-75.49028,0,Salem,NJ,Deepwater,-74.038831,40.726087
28921,29639,MORRIS AVE AT MOUNTAIN AVE,,40.711128,-74.311433,0,Union,NJ,Springfield,-74.038831,40.726087
28922,25545,11 VREELAND RD,,40.790878,-74.37033199999999,0,Morris,NJ,Florham Park,-74.038831,40.726087
28925,18247,AVON AVE AT IRVINE TURNER BLVD,,40.724068,-74.193151,0,Essex,NJ,Newark,-74.038831,40.726087
28928,18251,AVON AVE AT TREACY AVE,,40.726038,-74.20258199999999,0,Essex,NJ,Newark,-74.038831,40.726087
28929,18253,AVON AVE AT SOUTH 13TH ST,,40.727329,-74.208473,0,Essex,NJ,Newark,-74.038831,40.726087
28930,18254,AVON AVE AT SOUTH 16TH ST,,40.727899,-74.21117199999999,0,Essex,NJ,Newark,-74.038831,40.726087
28932,17877,SPRINGFIELD AVE 290' E OF GROVE ST,,40.728619,-74.219192,0,Essex,NJ,Newark,-74.038831,40.726087
28933,17881,SPRINGFIELD AVE AT NEW ST,,40.726268,-74.23032099999999,0,Essex,NJ,Irvington,-74.038831,40.726087
28935,17885,SPRINGFIELD AVE AT SANFORD AVE,,40.72466,-74.241691,0,Essex,NJ,Irvington,-74.038831,40.726087
28936,18073,SPRINGFIELD AVE AT BOYDEN AVE,,40.722977,-74.253842,0,Essex,NJ,Maplewood,-74.038831,40.726087
28940,18076,SPRINGFIELD AVE AT PARK AVE,,40.720599,-74.27108299999999,8192,Essex,NJ,Maplewood,-74.038831,40.726087
28942,18059,MILLBURN AVE AT CYPRESS ST,,40.722788,-74.285261,0,Union,NJ,Vauxhall,-74.038831,40.726087
28943,29660,BROAD ST AT MIDDLE AVE,,40.71867,-74.335431,0,Essex,NJ,Short Hills,-74.038831,40.726087
28944,29661,BROAD ST AT DAYTON RD,,40.718069,-74.33720100000001,0,Union,NJ,Springfield,-74.038831,40.726087
28945,29663,BROAD ST AT SPRINGFIELD AVE,,40.716128999999995,-74.341314,0,Union,NJ,Summit,-74.038831,40.726087
28946,29664,BROAD ST AT JOHN ST,,40.714918,-74.34260400000001,0,Union,NJ,Summit,-74.038831,40.726087
28947,29665,BROAD ST AT ORCHARD ST,,40.713828,-74.343802,0,Union,NJ,Summit,-74.038831,40.726087
28948,29666,BROAD ST AT PARK PL,,40.712688,-74.34630200000001,0,Union,NJ,Summit,-74.038831,40.726087
28949,29667,BROAD ST AT ASHWOOD AVE,,40.712478999999995,-74.34864300000001,0,Union,NJ,Summit,-74.038831,40.726087
28950,29668,BROAD ST AT WALNUT ST,,40.715088,-74.353932,0,Union,NJ,Summit,-74.038831,40.726087
28952,29670,BROAD ST AT MAPLE ST,,40.716378999999996,-74.359602,0,Union,NJ,Summit,-74.038831,40.726087
28953,29671,BROAD ST AT CHESTNUT AVE,,40.716318,-74.36166999999999,0,Union,NJ,Summit,-74.038831,40.726087
28955,29685,MORRIS AVE AT KENT PLACE BLVD,,40.719248,-74.365822,0,Union,NJ,Summit,-74.038831,40.726087
28956,29688,MORRIS AVE AT WEAVER ST,,40.723628999999995,-74.369323,0,Union,NJ,Summit,-74.038831,40.726087
28957,29703,RIVER RD AT GREENFIELD AVE,,40.732248,-74.373822,0,Union,NJ,Summit,-74.038831,40.726087
28958,29704,RIVER RD AT BRAINERD RD,,40.733349,-74.37219300000001,8192,Union,NJ,Summit,-74.038831,40.726087
28960,19542,PROSPECT AVE AT EAGLE ROCK AVE,,40.802527000000005,-74.248362,0,Essex,NJ,Newark,-74.038831,40.726087
28961,19543,PROSPECT AVE AT HARRINGTON TER,,40.801149,-74.250443,0,Essex,NJ,Newark,-74.038831,40.726087
28962,19478,MT PLEASANT AVE AT GASTON ST,,40.779449,-74.24075,0,Essex,NJ,Orange,-74.038831,40.726087
28963,19480,MT PLEASANT AVE AT GREENTREE RD,,40.781638,-74.24750999999999,0,Essex,NJ,West Orange,-74.038831,40.726087
28964,19482,MT PLEASANT AVE AT BYRNE RD,,40.785099,-74.250842,0,Essex,NJ,West Orange,-74.038831,40.726087
28965,19537,PROSPECT AVE 50' N OF MARCELLA AVE.,,40.78947,-74.25524,0,Essex,NJ,West Orange,-74.038831,40.726087
28966,19436,EAGLE ROCK AVE AT WOODHULL AVE,,40.803719,-74.249172,0,Essex,NJ,Newark,-74.038831,40.726087
28967,19440,EAGLE ROCK AVE AT BARRY DR,,40.808518,-74.254052,8192,Essex,NJ,Newark,-74.038831,40.726087
28968,19441,EAGLE ROCK AVE AT CONFORTI AVE,,40.809499,-74.255104,0,Essex,NJ,Newark,-74.038831,40.726087
28970,19529,PLEASANT VALLEY WAY AT GREENWOOD AVE,,40.80843,-74.26128299999999,0,Essex,NJ,Newark,-74.038831,40.726087
28971,19530,PLEASANT VALLEY WAY AT STANFORD AVE,,40.807008,-74.26193,0,Essex,NJ,Newark,-74.038831,40.726087
28972,19534,PLEASANT VALLEY WAY AT BELLE TERRE RD,,40.799469,-74.26567299999999,0,Essex,NJ,West Orange,-74.038831,40.726087
28973,19404,BLOOMFIELD AVE 204' E OF PASSAIC AVE.,,40.850297999999995,-74.295342,0,Essex,NJ,Caldwell,-74.038831,40.726087
28974,18408,CENTRAL AVE AT WASHINGTON ST,,40.742159,-74.171461,0,Essex,NJ,Newark,-74.038831,40.726087
28975,19417,HENDERSON DR 2025'W OF DEDRICK PL,,40.858569,-74.30085,8195,Essex,NJ,Caldwell,-74.038831,40.726087
28976,19418,HENDERSON DR 3142'W OF DEDRICK PL,,40.859339,-74.30475200000001,8192,Essex,NJ,Caldwell,-74.038831,40.726087
28977,19419,HENDERSON DR 4140'W OF DEDRICK PL,,40.85713,-74.306772,8192,Essex,NJ,Caldwell,-74.038831,40.726087
28978,19491,NORTHFIELD AVE OPP. VIZCAYA BLVD,,40.768099,-74.29531300000001,0,Essex,NJ,Livingston,-74.038831,40.726087
28979,19493,NORTHFIELD AVE AT WARNICK LN,,40.769428000000005,-74.28364300000001,0,Essex,NJ,West Orange,-74.038831,40.726087
28980,19495,NORTHFIELD AVE AT SHERIDAN AVE,,40.770148,-74.277373,0,Essex,NJ,West Orange,-74.038831,40.726087
28981,19496,NORTHFIELD AVE AT ROCK SPRING AVE,,40.770428,-74.27331,0,Essex,NJ,West Orange,-74.038831,40.726087
28982,19498,NORTHFIELD AVE AT PROSPECT AVE,,40.774519,-74.26052,0,Essex,NJ,West Orange,-74.038831,40.726087
28984,19504,NORTHFIELD AVE AT WHEELER ST,,40.776267,-74.24051,0,Essex,NJ,Orange,-74.038831,40.726087
28989,25974,CENTRAL AVE AT LATHROP LN,,40.83426,-74.504343,336,Morris,NJ,Morris Plains,-74.038831,40.726087
28991,26840,PIAGET AVE AT LEXINGTON AVE,,40.882368,-74.134201,0,Passaic,NJ,Clifton,-74.038831,40.726087
28992,26779,LEXINGTON AVE AT CLIFTON AVE,,40.876819,-74.134113,0,Passaic,NJ,Clifton,-74.038831,40.726087
28993,11419,RT-5 AT (LOWER) UNDERCLIFF AVE,,40.832018,-73.97323,0,Bergen,NJ,Edgewater,-74.038831,40.726087
28994,11420,RT-5 AT (UPPER) UNDERCLIFF AVE,,40.834509000000004,-73.973373,0,Bergen,NJ,Edgewater,-74.038831,40.726087
28995,12207,RIVER ST AT SALEM ST,,40.885059000000005,-74.040481,0,Bergen,NJ,Hackensack,-74.038831,40.726087
28998,11928,RT-5 (GLEN ROAD) AT BRINKERHOFF AVE,,40.838049,-73.98384200000001,0,Bergen,NJ,Edgewater,-74.038831,40.726087
28999,12167,MAIN ST AT FAIRMOUNT AVE,,40.900267,-74.04112099999999,0,Bergen,NJ,Hackensack,-74.038831,40.726087
29000,12171,MAIN ST AT MAPLE AVE,,40.892718,-74.03948299999999,0,Bergen,NJ,Hackensack,-74.038831,40.726087
29002,12093,CENTRAL AVE AT FIRST ST,,40.888777000000005,-74.051043,0,Bergen,NJ,Hackensack,-74.038831,40.726087
29004,12095,CENTRAL AVE AT PROSPECT AVE,,40.890939,-74.054872,0,Bergen,NJ,Hackensack,-74.038831,40.726087
29005,12603,CENTRAL AVE AT GOLF AVE,,40.895828,-74.063513,0,Bergen,NJ,Maywood,-74.038831,40.726087
29006,12607,MAYWOOD AVE AT EAST MAGNOLIA AVE,,40.897828000000004,-74.06479300000001,0,Bergen,NJ,Maywood,-74.038831,40.726087
29007,12608,MAYWOOD AVE AT THOMA AVE,,40.89987,-74.063763,0,Bergen,NJ,Maywood,-74.038831,40.726087
29008,12609,MAYWOOD AVE AT TAPLIN AVE,,40.901498,-74.06258299999999,0,Bergen,NJ,Maywood,-74.038831,40.726087
